Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas_final,Jugador2,Jugador,Calificacion,Zonas,Categoria,Optional Column
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:33:20,01:33:20,0.000,9,2,1,,4,S arquero mano,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:33:23,01:33:23,0.000,9,4,2,,9,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:33:26,01:33:26,0.000,14,9,4,,9,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:34:06,01:34:06,0.000,7,6,1,,4,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:34:08,01:34:08,0.000,7,3,6,,7,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:34:12,01:34:12,0.000,7,6,3,,7,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:34:17,01:34:17,0.000,4,1,6,,7,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:34:21,01:34:21,0.000,12,4,1,,4,medio,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:34:27,01:34:27,0.000,11,5,4,,12,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:34:29,01:34:29,0.000,10,6,5,,11,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:34:33,01:34:33,0.000,13,3,6,,13,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:34:37,01:34:37,0.000,19,11,3,,16,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Remate cabeza,,01:35:23,01:35:23,0.000,22,Rival,6,,21,Dificil,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:35:59,01:35:59,0.000,7,3,5,,7,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:36:01,01:36:01,0.000,7,6,3,,7,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:36:03,01:36:03,0.000,11,15,6,,7,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:36:04,01:36:04,0.000,8,2,15,,11,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:36:09,01:36:09,0.000,15,7,2,,8,medio,
2022/07/06,independiente,pases,17:20:45,19:32:44,Falta,,01:36:10,01:36:10,0.000,Volver,,7,,15,Recibida,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:36:38,01:36:38,0.000,13,9,6,,11,medio,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:36:45,01:36:45,0.000,17,7,9,,17,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:36:51,01:36:51,0.000,20,8,7,,17,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:36:57,01:36:57,0.000,21,9,8,,20,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Perdida,,01:36:57,01:36:57,0.000,Volver,,8,,20,Interceptado,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:37:51,01:37:51,0.000,4,1,6,,7,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:37:58,01:37:58,0.000,14,15,1,,4,medio,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:38:01,01:38:01,0.000,13,8,15,,14,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:38:04,01:38:04,0.000,10,3,8,,13,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:38:05,01:38:05,0.000,14,5,3,,13,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:38:10,01:38:10,0.000,14,15,5,,13,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:38:14,01:38:14,0.000,15,4,15,,14,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:40:02,01:40:02,0.000,2,6,1,,3,S arquero pie,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:40:04,01:40:04,0.000,7,3,6,,2,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:40:07,01:40:07,0.000,2,6,3,,7,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:40:11,01:40:11,0.000,5,2,6,,2,medio,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:40:13,01:40:13,0.000,3,1,2,,5,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:40:17,01:40:17,0.000,14,5,1,,3,medio,
2022/07/06,independiente,pases,17:20:45,19:32:44,Falta,,01:41:39,01:41:39,0.000,Volver,,15,,7,Recibida,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:43:28,01:43:28,0.000,Volver,,1,,19,S arquero pie,
2022/07/06,independiente,pases,17:20:45,19:32:44,Perdida,,01:43:29,01:43:29,0.000,Volver,,1,,3,Balon afuera fondo,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:43:46,01:43:46,0.000,19,11,7,,19,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:43:49,01:43:49,0.000,16,3,11,,16,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:44:22,01:44:22,0.000,19,8,3,,19,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:44:27,01:44:27,0.000,16,15,8,,19,corto,
2022/07/06,independiente,pases,17:20:45,19:32:44,Remate pie,,01:44:30,01:44:30,0.000,22,Rival,15,,16,Media distancia,
2022/07/06,independiente,pases,17:20:45,19:32:44,Pase,,01:44:43,01:44:43,0.000,12,4,6,,12,corto,
