Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Dificultad,Zonas_final,Jugador2,Jugador,Zonas,Categoria,Optional Column
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,02:01:02,02:01:02,0.000,,Volver,,10,16,Lateral corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:01:03,02:01:03,0.000,,16,19,10,16,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:01:04,02:01:04,0.000,,16,10,19,16,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:01:07,02:01:07,0.000,,16,5,10,16,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Remate pie,,02:01:10,02:01:10,0.000,,22,Rival,5,17,Media distancia,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,02:01:12,02:01:12,0.000,,Volver,,5,17,Balon afuera fondo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Sustitucion,,02:01:51,02:01:51,0.000,,,,10,,,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Sustitucion,,02:01:58,02:01:58,0.000,,,,7,,,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,02:02:11,02:02:11,0.000,,Volver,,8,7,Lateral corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:02:12,02:02:12,0.000,,7,6,8,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:02:17,02:02:17,0.000,,17,23,6,7,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:02:21,02:02:21,0.000,,14,17,23,14,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:02:23,02:02:23,0.000,,11,5,17,14,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:02:25,02:02:25,0.000,,11,4,5,11,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:02:31,02:02:31,0.000,,10,6,4,11,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:02:32,02:02:32,0.000,,13,5,6,10,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:02:36,02:02:36,0.000,,11,2,5,11,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:02:40,02:02:40,0.000,,13,17,2,11,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:02:40,02:02:40,0.000,,11,5,17,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:02:46,02:02:46,0.000,,18,20,5,11,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,02:02:47,02:02:47,0.000,,Volver,,5,11,Balon afuera lateral,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,02:03:32,02:03:32,0.000,,Volver,,19,14,Hecha,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,02:04:21,02:04:21,0.000,,,,8,7,Recibida,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:04:22,02:04:22,0.000,,7,6,8,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:04:26,02:04:26,0.000,,17,23,6,7,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:04:29,02:04:29,0.000,,13,19,23,16,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:04:32,02:04:32,0.000,,16,23,19,16,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:04:36,02:04:36,0.000,,17,17,23,17,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:04:38,02:04:38,0.000,,18,5,17,17,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Remate pie,,02:04:41,02:04:41,0.000,,22,Rival,5,18,Media distancia,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,02:04:46,02:04:46,0.000,,Volver,,5,18,Balon afuera lateral,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,02:05:07,02:05:07,0.000,,Volver,,17,13,Lateral corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:05:09,02:05:09,0.000,,10,6,17,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:05:15,02:05:15,0.000,,11,2,6,10,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Remate pie,,02:05:20,02:05:20,0.000,,22,Rival,2,11,Larga distancia,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,02:05:21,02:05:21,0.000,,Volver,,2,11,Atajada,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,02:06:02,02:06:02,0.000,,Volver,,6,17,Hecha,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:07:21,02:07:21,0.000,,10,6,2,12,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:07:29,02:07:29,0.000,,17,23,6,10,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:07:32,02:07:32,0.000,,,20,23,11,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,02:07:36,02:07:36,0.000,,Volver,,20,14,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:08:08,02:08:08,0.000,,4,6,1,3,S arquero pie,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:08:11,02:08:11,0.000,,5,2,6,4,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:08:13,02:08:13,0.000,,9,4,2,5,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:08:17,02:08:17,0.000,,11,5,4,9,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,02:08:17,02:08:17,0.000,,Volver,,4,9,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Arquero,,02:08:23,02:08:23,0.000,,Volver,,1,3,Remate atajable,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:08:47,02:08:47,0.000,,11,6,17,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:08:53,02:08:53,0.000,,13,17,6,11,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:08:55,02:08:55,0.000,,16,19,17,13,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:08:58,02:08:58,0.000,,19,22,19,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Remate pie,,02:09:05,02:09:05,0.000,,22,Rival,22,19,Remate bloqueado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,02:09:58,02:09:58,0.000,,Volver,,4,7,Hecha,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,02:12:46,02:12:46,0.000,,Volver,,8,10,Tiro libre,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:13:00,02:13:00,0.000,,22,22,8,11,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,02:13:01,02:13:01,0.000,,22,Rival,8,11,Interceptado,
