Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas_final,Jugador2,Jugador,Calificacion,Zonas,Categoria,Optional Column
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Sustitucion,,01:45:13,01:45:13,0.000,Volver,20,,,,,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Sustitucion,,01:45:26,01:45:26,0.000,Volver,22,,,,,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:45:34,01:45:34,0.000,18,18,7,,15,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:45:38,01:45:38,0.000,24,20,18,,18,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:47:50,01:47:50,0.000,15,4,20,,18,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:47:59,01:47:59,0.000,19,3,4,,15,medio,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:48:03,01:48:03,0.000,16,18,3,,19,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:48:08,01:48:08,0.000,16,7,18,,16,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:48:13,01:48:13,0.000,14,5,7,,17,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:48:15,01:48:15,0.000,18,22,5,,14,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:48:16,01:48:16,0.000,18,8,22,,18,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Perdida,,01:48:16,01:48:16,0.000,Volver,,22,,18,Robo,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:48:52,01:48:52,0.000,8,5,2,,7,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:49:00,01:49:00,0.000,8,2,5,,11,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:49:04,01:49:04,0.000,9,6,2,,8,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:49:10,01:49:10,0.000,23,8,6,,9,largo,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Perdida,,01:49:11,01:49:11,0.000,Volver,,6,,9,Interceptado,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:50:05,01:50:05,0.000,11,2,5,,15,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:50:09,01:50:09,0.000,14,8,2,,11,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:50:12,01:50:12,0.000,15,4,8,,14,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:50:14,01:50:14,0.000,12,6,4,,15,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:50:17,01:50:17,0.000,11,2,6,,12,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:50:21,01:50:21,0.000,17,22,2,,11,medio,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:50:26,01:50:26,0.000,16,3,22,,16,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:50:30,01:50:30,0.000,23,4,3,,16,medio,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Remate cabeza,,01:50:31,01:50:31,0.000,22,Rival,4,,23,Facil,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Sustitucion,,01:50:53,01:50:53,0.000,Volver,13,2,,,,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Sustitucion,,01:51:08,01:51:08,0.000,Volver,,17,,,,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:51:22,01:51:22,0.000,18,17,20,,14,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:51:24,01:51:24,0.000,18,20,17,,18,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:51:31,01:51:31,0.000,24,17,20,,18,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Remate pie,,01:51:32,01:51:32,0.000,22,Rival,20,,23,Remate bloqueado,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:51:49,01:51:49,0.000,12,6,13,,8,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:51:56,01:51:56,0.000,15,5,6,,12,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Perdida,,01:51:57,01:51:57,0.000,Volver,,6,,12,Interceptado,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Arquero,,01:53:01,01:53:01,0.000,21,Rival,1,,3,Rebote/Despeje,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Falta,,01:57:23,01:57:23,0.000,Volver,,5,,9,Recibida,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:57:37,01:57:37,0.000,14,22,1,,4,S arquero pie,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:57:44,01:57:44,0.000,23,20,22,,14,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:57:47,01:57:47,0.000,18,7,20,,24,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:57:49,01:57:49,0.000,21,22,7,,18,medio,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Remate cabeza,,01:57:49,01:57:49,0.000,22,Rival,22,,21,Facil,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Falta,,01:58:28,01:58:28,0.000,Volver,,13,,1,Hecha,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Arquero,,01:59:26,01:59:26,0.000,8,Rival,1,,3,Remate atajable,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,02:00:57,02:00:57,0.000,15,20,17,,12,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Falta,,02:01:06,02:01:06,0.000,Volver,,20,,24,Recibida,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Falta,,02:04:11,02:04:11,0.000,Volver,,22,,14,Recibida,
