Session.Start.Date,tiempo,partido,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),Dificultad,coord.final,Jugador.2,Jugador.1,Calificacion,coord.inicial,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:23:46,01:23:46,0.0,,"187,20",11,3.0,,"96,32",corto,,5026.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,96.24191654743859,187.1843188349755,31.55332448254946,20.395681694034582
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:24:40,01:24:40,0.0,,"196,40",11,10.0,,"157,38",corto,,5080.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,157.32685342162586,196.41410433880012,37.657193365487004,40.45749764998274
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,remate pie,,01:24:43,01:24:43,0.0,,"266,65",Rival,11.0,,"231,65",corta distancia,,5083.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,231.17823693455685,265.5657977198148,65.2668393714097,65.42008353232757
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,01:24:43,01:24:43,0.0,,,,11.0,,"253,75",atajada,,5083.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,253.18687929359885,,75.03023437598313,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:24:53,01:24:53,0.0,,,,2.0,,"103,29",hecha,,5093.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,102.83046550054695,,29.464244610508047,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,arquero,,01:25:49,01:25:49,0.0,,,,1.0,Bueno,"91,6",salvada/atajada,,5149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,91.30759842100603,,6.1653445365277,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:26:00,01:26:00,0.0,,"150,161",7,1.0,,"37,79",s arquero pie,,5160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.0,37.488190185969806,150.36015576212978,78.9020968926071,160.62784264735345
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:26:02,01:26:02,0.0,,,,7.0,,"147,143",hecha,,5162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,147.19734936521155,,142.96823079922393,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:26:30,01:26:30,0.0,,"34,107",6,1.0,,"0,80",s arquero pie,,5190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,0.4816793567630189,34.45320746059505,80.40622046552556,107.10636984190715
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:26:37,01:26:37,0.0,,"209,88",9,6.0,,"33,134",largo,,5197.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,32.99344482796117,209.27154973829968,133.94566954644247,88.06729053125785
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,01:26:37,01:26:37,0.0,,,,6.0,,"18,124",interceptado,,5197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.08142949537898,,123.54461991454546,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:27:56,01:27:56,0.0,,"148,84",11,1.0,,"0,84",s arquero pie,,5276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.0,0.0,147.51800864788328,84.20399880356779,83.62816957358457
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:27:58,01:27:58,0.0,,,,8.0,,"202,82",offside,,5278.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,202.3456682711975,,82.20527747165701,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:28:47,01:28:47,0.0,,,,6.0,,"67,91",recibida,,5327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,67.263381940252,,90.63568897727737,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,sustitucion,,01:30:04,01:30:04,0.0,,,23,,,,,,5404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:30:21,01:30:21,0.0,,"163,160",10,23.0,,"101,127",corto,,5421.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,100.86815331713967,162.56188537466616,127.49124772283102,159.65253932483643
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,remate pie,,01:30:27,01:30:27,0.0,,"241,62",Rival,10.0,,"217,73",corta distancia,,5427.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,216.56884960078023,241.3596158518401,73.05605842021359,62.09125922204204
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,01:30:27,01:30:27,0.0,,,,10.0,,"211,80",atajada,,5427.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,211.4286125260512,,79.80107453571287,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:32:28,01:32:28,0.0,,"220,29",3,23.0,,"221,80",corto,,5548.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,220.6959304083315,219.6040367011384,80.11689311857351,29.174447494495503
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:32:33,01:32:33,0.0,,"251,104",7,23.0,,"268,47",corto,,5553.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,267.6983102949091,251.37459124910248,46.68765659842124,104.40308660548621
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,remate pie,,01:32:33,01:32:33,0.0,,,,7.0,,"266,120",corta distancia,,5553.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,266.474585953665,,120.45443795574562,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,01:32:34,01:32:34,0.0,,,,7.0,,"268,134",balon afuera fondo,,5554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,267.7177815516351,,133.9951157964407,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:33:00,01:33:00,0.0,,"222,158",9,8.0,,"209,64",corto,,5580.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,209.3949542692239,222.36995654556065,63.68827449774133,158.0492699791574
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:33:03,01:33:03,0.0,,"213,145",7,9.0,,"204,137",corto,,5583.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,204.44809102553324,213.34638871107433,136.83297430637325,144.88754874135765
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:33:09,01:33:09,0.0,,"250,162",9,7.0,,"205,133",corto,,5589.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,204.60051730212462,249.69031100576677,132.55873044933082,162.0
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:33:11,01:33:11,0.0,,"254,98",8,9.0,,"233,162",corto,,5591.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,232.91245528506857,254.05360379980993,162.0,98.35603205201605
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,01:33:13,01:33:13,0.0,,,,9.0,,"256,136",balon afuera fondo,,5593.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,256.34655963877213,,135.63867760772223,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:33:55,01:33:55,0.0,,"144,16",10,2.0,,"192,3",corto,,5635.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,192.13766009287815,143.72121555198163,3.0287082315441545,16.16523379395567
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:33:56,01:33:56,0.0,,"195,92",3,10.0,,"142,7",corto,,5636.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,142.08648434727826,194.82200904721043,7.486841749540716,91.56516699795861
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,remate pie,,01:33:57,01:33:57,0.0,,"262,99",Rival,3.0,,"241,92",corta distancia,,5637.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,240.9090594916193,261.960190142517,91.94655546772333,99.2554523284123
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,01:33:57,01:33:57,0.0,,,,3.0,,"235,69",balon afuera fondo,,5637.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,235.27311962264508,,68.74363687399796,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,sustitucion,,01:34:32,01:34:32,0.0,,,15,,,,,,5672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:34:57,01:34:57,0.0,,,,23.0,,"150,85",hecha,,5697.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,150.11746540982637,,84.5952754600086,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:35:14,01:35:14,0.0,,,,6.0,,"79,26",hecha,,5714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78.97800642812636,,25.739555799221147,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:36:07,01:36:07,0.0,,"216,13",10,8.0,,"197,84",corto,,5767.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,196.86321065497248,215.59838404128362,84.2926631710147,13.082505136826585
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:36:15,01:36:15,0.0,,"218,66",8,10.0,,"188,7",corto,,5775.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,187.81048654376133,218.47947809189478,6.89713380899363,66.0739174515808
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:36:18,01:36:18,0.0,,"222,97",23,8.0,,"213,86",corto,,5778.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,212.90500453537837,222.1228096317749,86.40031812648012,97.03301214028465
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,01:36:18,01:36:18,0.0,,,,8.0,,"218,76",interceptado,,5778.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,218.19066044378985,,75.53901064943439,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:36:30,01:36:30,0.0,,"96,135",4,5.0,,"180,97",corto,,5790.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,179.8950872201009,95.90331162190259,97.22465900710046,134.52804771640504
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:36:33,01:36:33,0.0,,"68,127",6,4.0,,"104,146",corto,,5793.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,104.28868291504476,68.35046993412519,145.8545805954865,127.441190122276
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:36:34,01:36:34,0.0,,"32,86",1,6.0,,"63,157",corto,,5794.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,63.046412283625344,32.25418773158763,156.63043117247193,85.89011225463284
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:36:37,01:36:37,0.0,,"90,151",4,1.0,,"53,84",corto,,5797.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,52.97085053076903,90.17342639782377,83.67322502566911,151.4686671525311
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,01:36:37,01:36:37,0.0,,,,1.0,,"45,65",interceptado,,5797.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,45.21313481723222,,65.49080908471,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:36:43,01:36:43,0.0,,,,15.0,,"68,73",hecha,,5803.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,68.413476560513,,73.32003819270099,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:38:06,01:38:06,0.0,,"216,142",9,6.0,,"35,107",largo,,5886.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,35.410497999465804,216.39193437050974,106.73660338543415,142.0493361154472
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:38:11,01:38:11,0.0,,"195,146",15,9.0,,"204,147",corto,,5891.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,203.79595255853386,195.45593578668417,147.07019222252453,145.84209180513943
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:38:14,01:38:14,0.0,,"214,85",5,15.0,,"188,135",corto,,5894.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,187.5854509807815,213.5648180589551,135.4509013625606,85.40718348570573
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:38:15,01:38:15,0.0,,"169,82",8,5.0,,"187,64",corto,,5895.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,186.91858441259922,168.5540261410834,63.568686416258835,82.41765870887505
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,01:38:16,01:38:16,0.0,,,,5.0,,"195,73",interceptado,,5896.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,195.36323590976983,,73.39903213765852,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:38:23,01:38:23,0.0,,"168,30",3,10.0,,"171,13",corto,,5903.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,171.46434278368758,167.8105973312758,12.618216097150942,30.232866690839966
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:38:30,01:38:30,0.0,,"90,131",6,3.0,,"125,3",corto,,5910.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,125.01777385358601,90.49259668885706,2.8008685276214678,131.11426939150448
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:38:32,01:38:32,0.0,,"176,160",8,6.0,,"110,155",corto,,5912.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,109.97778698146917,175.91556419238952,154.69900089071325,160.00152062932048
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:38:34,01:38:34,0.0,,"220,144",9,8.0,,"167,154",corto,,5914.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,166.9461431441097,220.12040104640386,154.2320808948312,143.78002481742732
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:38:36,01:38:36,0.0,,,,9.0,,"217,149",offside,,5916.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,217.38132908810158,,149.48820448524702,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:39:36,01:39:36,0.0,,"92,82",8,15.0,,"74,70",corto,,5976.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,74.38385356184068,92.3869399961001,69.99883439400561,82.05991641109578
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:39:40,01:39:40,0.0,,"75,29",3,8.0,,"105,76",corto,,5980.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,105.00884326861166,74.81388951615875,76.27950398585455,28.584992340578026
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:39:45,01:39:45,0.0,,"220,14",23,3.0,,"88,21",medio,,5985.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,87.86205959598169,220.07703965437506,21.09400754464551,13.850234490023674
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:39:48,01:39:48,0.0,,"232,130",9,23.0,,"199,41",centro aereo,,5988.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,199.37262414502723,231.79490299140414,40.66605575123133,129.96047253274963
