Equipo,tiempo,Minuto.video,Evento,Subevento,Jugador.1,Jugador.2,coord.inicial,coord.final,partido,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,Temporada,Partido,Numero_jugador,Apellido,Estado
Estudiantes,NEWELLS_FECHA5ACCIONES,10,duelo,gambeta a favor,10.0,,"224,28",,Newells,3027.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,10.0,N. Palavecino,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,atajada,10.0,,"222,64",,Newells,3031.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,10.0,N. Palavecino,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,intercepcion aereo,6.0,,"83,20",,Newells,3052.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,6.0,S. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,interceptado,4.0,11.0,"86,154","221,94",Newells,3064.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,4.0,Caccace,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,duelo,10.0,,"180,22",,Newells,3146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,10.0,N. Palavecino,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,duelo,11.0,,"152,11",,Newells,3149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,11.0,Moreno,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,pelota parada,lateral largo,3.0,11.0,"168,3","222,37",Newells,3167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,3.0,T. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,interceptado,2.0,,"119,152",,Newells,3255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,2.0,Flores,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,intercepcion aereo,6.0,,"17,89",,Newells,3271.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,6.0,S. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,interceptado,8.0,9.0,"66,131","179,157",Newells,3278.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,8.0,Piñeiro,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,encontrada,3.0,,"34,6",,Newells,3295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,3.0,T. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,intercepcion aereo,3.0,9.0,"69,21","153,39",Newells,3317.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,3.0,T. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,intercepcion anticipo,11.0,,"202,41",,Newells,3319.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,11.0,Moreno,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,error tecnico,9.0,,"195,95",,Newells,3342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,9.0,Guzman,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,intercepcion,2.0,,"28,130",,Newells,3362.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,2.0,Flores,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,pelota parada,lateral largo,4.0,11.0,"174,141","246,127",Newells,3401.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,4.0,Caccace,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,pelota parada,tiro libre,3.0,,"217,125",,Newells,3469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,3.0,T. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,intercepcion aereo,3.0,,"188,126",,Newells,3469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,3.0,T. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,balon afuera fondo,7.0,,"209,88",,Newells,3472.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,7.0,Arango,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,duelo,aereo,6.0,,"113,71",,Newells,3518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,6.0,S. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,intercepcion aereo,6.0,,"89,86",,Newells,3519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,6.0,S. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,robo,9.0,,"186,8",,Newells,3524.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,9.0,Guzman,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,duelo,aereo,10.0,,"172,28",,Newells,3558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,10.0,N. Palavecino,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,duelo,10.0,,"151,8",,Newells,3559.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,10.0,N. Palavecino,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,interceptado,10.0,7.0,"176,26","147,25",Newells,3560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,10.0,N. Palavecino,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,duelo,disputa suelo,4.0,,"51,151",,Newells,3580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,4.0,Caccace,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,robo,4.0,,"69,126",,Newells,3581.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,4.0,Caccace,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,pelota parada,tiro libre,2.0,8.0,"78,152","162,156",Newells,3603.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,2.0,Flores,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,duelo,gambeta a favor,4.0,,"185,133",,Newells,3610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,4.0,Caccace,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,duelo,gambeta a favor,8.0,,"210,136",,Newells,3614.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,8.0,Piñeiro,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,error tecnico,8.0,,"196,144",,Newells,3615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,8.0,Piñeiro,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,intercepcion anticipo,5.0,,"205,151",,Newells,3623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,5.0,J. Ascacibar,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,duelo,gambeta a favor,5.0,,"217,153",,Newells,3626.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,5.0,J. Ascacibar,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,balon afuera fondo,10.0,,"203,70",,Newells,3632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,10.0,N. Palavecino,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,duelo,aereo,6.0,,"124,13",,Newells,3668.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,6.0,S. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,intercepcion aereo,6.0,,"105,36",,Newells,3668.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,6.0,S. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,pelota parada,tiro de esquina,3.0,6.0,"254,9","227,75",Newells,3747.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,3.0,T. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,pelota parada,tiro de esquina,7.0,,"238,137",,Newells,3800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,7.0,Arango,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,intercepcion aereo,7.0,2.0,"269,150","223,65",Newells,3801.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,7.0,Arango,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,encontrada,10.0,,"193,151",,Newells,3803.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,10.0,N. Palavecino,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,error tecnico,10.0,,"189,157",,Newells,3806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,10.0,N. Palavecino,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,pelota parada,tiro libre,7.0,,"195,141",,Newells,4821.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,7.0,Arango,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,intercepcion aereo,7.0,9.0,"192,157","234,77",Newells,4822.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,7.0,Arango,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,duelo,disputa suelo,6.0,,"8,61",,Newells,4896.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,6.0,S. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,robo,6.0,,"5,34",,Newells,4897.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,6.0,S. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,duelo,5.0,,"104,83",,Newells,4904.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,5.0,J. Ascacibar,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,encontrada,2.0,,"81,70",,Newells,4912.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,2.0,Flores,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,error tecnico,4.0,,"113,124",,Newells,4915.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,4.0,Caccace,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,intercepcion anticipo,8.0,,"166,95",,Newells,4917.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,8.0,Piñeiro,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,duelo,disputa suelo,8.0,,"189,78",,Newells,4924.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,8.0,Piñeiro,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,duelo,8.0,,"211,68",,Newells,4925.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,8.0,Piñeiro,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,encontrada,4.0,,"90,139",,Newells,4937.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,4.0,Caccace,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,intercepcion aereo,3.0,9.0,"50,28","147,40",Newells,4949.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,3.0,T. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,encontrada,3.0,,"62,28",,Newells,4953.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,3.0,T. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,duelo,aereo,9.0,,"172,14",,Newells,4956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,9.0,Guzman,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,duelo,disputa suelo,7.0,,"197,76",,Newells,4960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,7.0,Arango,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,duelo,7.0,,"214,63",,Newells,4960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,7.0,Arango,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,intercepcion,6.0,,"65,90",,Newells,4967.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,6.0,S. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,duelo,gambeta a favor,8.0,,"82,151",,Newells,4981.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,8.0,Piñeiro,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,duelo,8.0,,"76,152",,Newells,4981.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,8.0,Piñeiro,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,recuperacion,duelo,3.0,,"16,34",,Newells,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,3.0,T. Nuñez,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,duelo,gambeta a favor,10.0,,"160,15",,Newells,5018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,10.0,N. Palavecino,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,perdida,interceptado,10.0,7.0,"197,122","219,134",Newells,5027.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,10.0,N. Palavecino,Titular
Estudiantes,NEWELLS_FECHA5ACCIONES,10,duelo,disputa suelo,4.0,,"209,121",,Newells,5032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Newells,4.0,Caccace,Titular
