Session.Start.Date,tiempo,partido,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),coord.final,Jugador.2,Jugador.1,Calificacion,coord.inicial,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:21:08,00:21:08,0.0,"40,110",2,,,"27,66",corto,,1268.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,27.37379847322267,40.43621987911301,65.99809392947483,109.99600028947889
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:21:25,00:21:25,0.0,"94,87",11,5.0,,"84,79",corto,,1285.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,84.49234903859585,93.58853330538969,79.1669827563475,86.82049488534702
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:21:28,00:21:28,0.0,"97,151",10,11.0,,"101,87",corto,,1288.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,100.84702556641736,97.21942097450733,87.34048407033774,151.1505305184669
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:21:31,00:21:31,0.0,"147,69",11,10.0,,"169,149",corto,,1291.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,168.580144995451,146.76756339231406,148.80042236898097,68.68643049759042
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:21:33,00:21:33,0.0,"200,129",4,11.0,,"192,79",corto,,1293.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,192.0962240579029,200.29104835180343,78.74442753792644,129.3673577189039
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:21:36,00:21:36,0.0,"199,161",9,4.0,,"218,150",corto,,1296.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,217.97719475107715,199.16829335821336,149.8633185462396,160.52071223374236
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:21:37,00:21:37,0.0,"257,141",4,9.0,,"195,128",corto,,1297.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,195.34368648679467,256.7794651555102,128.27613066605315,140.86381375028566
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,perdida,,00:21:40,00:21:40,0.0,,,4.0,,"234,127",duelo,,1300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,234.43576692850027,,127.22109160404109,
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,remate pie,,00:22:41,00:22:41,0.0,"258,64",Rival,10.0,,"234,139",media distancia,,1361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,234.34771174810433,258.2473555630242,139.38968743057075,64.19293669025015
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:24:19,00:24:19,0.0,"126,89",11,7.0,,"78,38",medio,,1459.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,78.34923500374589,126.40214314755224,38.14755507224976,89.17614121141756
