Session.Start.Date,tiempo,partido,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),coord.final,Jugador.2,Jugador.1,Calificacion,coord.inicial,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:22:33,00:22:33,0.0,"101,92",2,8.0,,"170,138",corto,,1353.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,170.35596856164986,100.69750766687001,137.9909740320165,91.56489171167217
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:22:38,00:22:38,0.0,"97,134",6,2.0,,"117,62",corto,,1358.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,117.16005955060194,96.69884709315389,62.38901650395607,134.16150022076698
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:22:41,00:22:41,0.0,"91,83",2,6.0,,"95,145",corto,,1361.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,95.35758293996443,91.222701688335,144.50195598196282,82.99386287738987
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:22:44,00:22:44,0.0,"166,82",5,2.0,,"112,90",corto,,1364.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,112.20708287953559,165.98964006985497,90.04909049001631,82.4660908398934
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:22:45,00:22:45,0.0,"97,94",2,5.0,,"165,87",corto,,1365.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,165.19151938631984,96.74717265295146,87.38804338139967,94.4169743519202
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:22:48,00:22:48,0.0,"169,6",3,2.0,,"120,100",corto,,1368.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,120.3208895509217,168.77401917710372,100.41689415672283,5.5904313113885244
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:22:52,00:22:52,0.0,"117,10",2,3.0,,"164,35",corto,,1372.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,164.40175475529864,117.02300523252835,34.58390594766091,9.940401172768992
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:22:54,00:22:54,0.0,"100,126",8,2.0,,"122,4",medio,,1374.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,121.5934981818764,100.17410415720944,3.570693419615992,125.80571460294428
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:22:56,00:22:56,0.0,"86,153",6,8.0,,"87,152",corto,,1376.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,87.16067776363052,86.1750595820669,151.81096186611023,153.0904243748127
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:23:00,00:23:00,0.0,"61,84",2,6.0,,"66,153",corto,,1380.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,65.80114217432111,61.22311107167754,152.6376162574822,84.3537284453112
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:23:03,00:23:03,0.0,"171,30",5,2.0,,"115,17",corto,,1383.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,114.78251361161136,170.56670082117301,17.16737389595407,30.044123995392642
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:23:04,00:23:04,0.0,"104,27",2,5.0,,"150,6",corto,,1384.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,149.77848031802364,103.71431535008526,6.477007906758713,27.492682693748606
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:23:08,00:23:08,0.0,"60,123",6,2.0,,"52,25",corto,,1388.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,51.84504125613719,60.1049581414219,24.90206335292755,122.76531845422025
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:23:11,00:23:11,0.0,"74,37",2,6.0,,"77,139",corto,,1391.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,77.4974574646876,73.94364177129606,139.21020450291482,36.76748776760632
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:23:16,00:23:16,0.0,"120,26",3,2.0,,"65,33",corto,,1396.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,64.5790810607059,120.42033051406591,32.874874989543066,25.54397924549001
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:23:36,00:23:36,0.0,"240,135",10,8.0,,"217,135",corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,217.10003211361408,239.55293006223613,135.30565128994036,135.45935322876815
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:23:39,00:23:39,0.0,"226,90",7,10.0,,"238,157",corto,,1419.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,237.90736588453524,226.24790104140098,156.7557578301011,90.11937451685708
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,remate pie,,00:23:41,00:23:41,0.0,"272,98",Rival,7.0,,"236,76",remate bloqueado,,1421.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,236.0030345267025,272.0,76.18582376917166,97.66196577518473
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:24:20,00:24:20,0.0,"255,70",2,8.0,,"213,155",corto,,1460.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,213.25073573485386,254.76080452639525,155.387378586714,69.99922361756771
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,remate cabeza,,00:24:22,00:24:22,0.0,"271,78",Rival,2.0,,"250,96",dificil,,1462.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,250.00743893149775,271.2297456727048,96.35295135796133,78.39620391706647
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:25:28,00:25:28,0.0,"73,81",6,2.0,,"67,23",corto,,1528.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,67.4423418314685,72.5263513615199,22.705376869144505,80.78972730974024
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:25:33,00:25:33,0.0,"78,71",2,6.0,,"51,134",corto,,1533.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,50.96475971015885,78.44489418664723,134.35343133273597,70.56352068490894
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:25:38,00:25:38,0.0,"115,13",5,2.0,,"77,22",corto,,1538.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,76.66881112037481,114.69453859157014,22.378140785041246,13.212406760705536
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,perdida,,00:25:38,00:25:38,0.0,,,2.0,,"69,30",interceptado,,1538.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,68.85191339974719,,29.525330683790592,
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:26:44,00:26:44,0.0,"70,148",6,2.0,,"65,23",corto,,1604.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,65.06343398732477,70.29925867043794,22.90348622995681,147.98806483475113
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:26:47,00:26:47,0.0,"70,24",2,6.0,,"53,158",corto,,1607.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,53.4828180083932,70.39084947374724,158.0018080873164,24.48313620482668
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:26:57,00:26:57,0.0,"75,121",6,2.0,,"52,28",corto,,1617.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,52.32616282103036,74.63061335997963,28.37535652865601,121.47156236332924
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:27:03,00:27:03,0.0,"96,155",8,6.0,,"62,132",corto,,1623.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,62.372409993796076,96.07239775896716,131.57116657566553,155.245263343452
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:27:04,00:27:04,0.0,"122,144",5,8.0,,"115,139",corto,,1624.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,115.14576129437813,121.87299397657489,139.42302952190516,143.5580030142704
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:27:06,00:27:06,0.0,"55,141",6,5.0,,"89,147",corto,,1626.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,89.33668574113403,55.30649279207536,147.0129850637846,140.77507880845604
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:27:07,00:27:07,0.0,"49,24",2,6.0,,"73,148",corto,,1627.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,72.730230832268,49.44219088008648,147.65162786803307,24.15132280149596
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:27:12,00:27:12,0.0,"158,2",3,2.0,,"116,88",medio,,1632.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,116.18465258551178,157.67494780460714,87.9066227044339,1.6444203624871179
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:27:12,00:27:12,0.0,"177,24",10,3.0,,"177,10",corto,,1632.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,176.52523452439794,176.86707291329824,10.010192248831132,23.873989276038905
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:27:15,00:27:15,0.0,"170,16",3,10.0,,"158,11",corto,,1635.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,157.510735650969,170.3553921341981,11.030396786928431,15.522475732068202
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:27:17,00:27:17,0.0,"120,37",2,3.0,,"172,39",corto,,1637.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,172.20144910314835,119.99934457853999,39.216904625300366,37.492360472602684
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:27:26,00:27:26,0.0,"91,99",6,2.0,,"122,14",corto,,1646.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,121.7105954931415,90.92815631147869,13.962723284398153,98.80521371586454
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:27:28,00:27:28,0.0,"114,150",8,6.0,,"110,95",corto,,1648.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,110.14739623850733,113.89927358114214,95.15057113162307,149.79375805679848
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:27:32,00:27:32,0.0,"123,120",6,8.0,,"92,156",corto,,1652.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,91.60532142323704,122.95812496989305,156.05801170921168,119.63484092211402
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:27:34,00:27:34,0.0,"120,21",2,6.0,,"115,154",corto,,1654.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,114.58932774975582,119.97941914027018,154.4796932159359,20.81169982194364
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:27:41,00:27:41,0.0,"252,32",9,2.0,,"101,22",largo,,1661.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,100.80150070123777,252.47827112275738,21.775348157555165,31.50076636858479
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,remate pie,,00:27:43,00:27:43,0.0,"266,73",Rival,9.0,,"268,65",corta distancia,,1663.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,267.7831327790432,265.84528551454076,64.8879105018907,73.20542473739131
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:29:21,00:29:21,0.0,"57,65",2,6.0,,"56,139",corto,,1761.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,55.86370123457377,57.2930276097069,139.19523410009006,64.94637551078443
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:29:27,00:29:27,0.0,"78,141",6,2.0,,"52,90",corto,,1767.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,52.115070625083646,77.90962995170754,90.17613251489009,141.32967238224245
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:29:32,00:29:32,0.0,"55,69",2,6.0,,"71,132",corto,,1772.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,71.38893397149944,54.55681031619966,131.81213355154514,68.65754364457769
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:29:36,00:29:36,0.0,"67,21",3,2.0,,"85,73",corto,,1776.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,85.03836792787399,66.66975501528302,72.57442605507082,20.999907453264292
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:29:39,00:29:39,0.0,"60,39",5,3.0,,"58,37",corto,,1779.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,57.63682006643617,59.81189836532674,37.25204231456516,38.85285548799748
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:29:42,00:29:42,0.0,"106,30",10,5.0,,"73,26",corto,,1782.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,72.99956606188273,105.71626619609377,26.15997420835046,30.139933228968385
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:29:46,00:29:46,0.0,"177,5",9,10.0,,"178,20",corto,,1786.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,177.82118896590225,176.55274026997108,20.051894279273768,4.758296286702127
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:29:48,00:29:48,0.0,"260,18",11,9.0,,"175,21",corto,,1788.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,175.44268704544808,259.66353279233203,21.169763682517416,17.938574821017838
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:29:51,00:29:51,0.0,"254,86",9,11.0,,"247,31",corto,,1791.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,247.21225362464799,254.03926444864373,31.14683175136459,85.62097120711702
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,perdida,,00:29:52,00:29:52,0.0,,,11.0,,"244,2",interceptado,,1792.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,243.64884881969596,,1.555426574456817,
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,falta,,00:31:12,00:31:12,0.0,,,9.0,,"216,140",recibida,,1872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,216.1145396085779,,139.62721093532667,
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:32:31,00:32:31,0.0,"115,27",2,5.0,,"124,20",corto,,1951.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,123.55275517291982,115.1143658652316,20.290667099903857,27.31348990322661
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:32:32,00:32:32,0.0,"74,79",6,2.0,,"115,15",corto,,1952.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,115.23963969771327,73.938437721753,15.08736405973491,79.29574482953427
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:32:36,00:32:36,0.0,"56,5",2,6.0,,"84,84",corto,,1956.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,83.98395327291632,56.42734986201411,83.61871371256706,5.433865917802979
2022/07/11,Pases Arsenal ,Arsenal,21:22:05,23:24:23,pase,,00:32:40,00:32:40,0.0,"129,38",3,2.0,,"72,7",corto,,1960.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,71.97022536213035,128.797350697294,6.733682395686468,38.39161810588152
