Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas,Categoria,Jugador2,Jugador,Zonas_final,Optional Column
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,01:19:23,01:19:23,0.000,16,Intercepcion,,14,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,01:19:32,01:19:32,0.000,10,Lateral corto,14,3,10,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:19:41,01:19:41,0.000,11,Balon afuera lateral,7,8,15,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,01:20:51,01:20:51,0.000,9,Encontrada,,8,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:20:55,01:20:55,0.000,9,Balon afuera lateral,,8,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Duelo,,01:21:02,01:21:02,0.000,12,Disputa suelo,,14,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,01:21:03,01:21:03,0.000,12,Duelo,,14,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Duelo,,01:21:19,01:21:19,0.000,13,Gambeta a favor,,10,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:21:34,01:21:34,0.000,17,Balon afuera fondo,,9,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,01:22:06,01:22:06,0.000,10,Lateral corto,5,3,10,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Duelo,,01:22:21,01:22:21,0.000,10,Disputa suelo,,3,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:22:22,01:22:22,0.000,10,Duelo,,3,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,01:22:29,01:22:29,0.000,1,Encontrada,,5,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:22:47,01:22:47,0.000,9,intercepcion aereo,10,4,14,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,01:23:01,01:23:01,0.000,6,intercepcion anticipo,,5,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:23:02,01:23:02,0.000,6,Balon afuera lateral,,5,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:24:04,01:24:04,0.000,23,Balon afuera lateral,7,9,19,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,01:25:01,01:25:01,0.000,1,Encontrada,,3,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Duelo,,01:25:16,01:25:16,0.000,18,Gambeta a favor,,7,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:25:30,01:25:30,0.000,19,intercepcion aereo,9,3,21,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,01:25:42,01:25:42,0.000,7,Encontrada,,2,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Duelo,,01:26:06,01:26:06,0.000,15,Gambeta a favor,,4,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:26:17,01:26:17,0.000,16,Error tecnico,,14,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,01:26:28,01:26:28,0.000,11,Intercepcion,,14,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:26:44,01:26:44,0.000,13,Balon afuera lateral,10,5,16,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,01:29:42,01:29:42,0.000,8,Tiro libre,11,1,17,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,01:30:46,01:30:46,0.000,24,Tiro libre,9,10,21,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:30:46,01:30:46,0.000,24,intercepcion aereo,9,10,21,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,01:30:48,01:30:48,0.000,16,Encontrada,,8,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:30:52,01:30:52,0.000,16,Interceptado,11,8,21,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,01:31:10,01:31:10,0.000,15,Lateral largo,Rival,8,18,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:31:11,01:31:11,0.000,15,intercepcion aereo,Rival,8,18,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Duelo,,01:31:14,01:31:14,0.000,18,Disputa suelo,,14,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,01:31:15,01:31:15,0.000,18,Duelo,,14,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,01:31:28,01:31:28,0.000,18,Lateral corto,10,8,17,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:31:30,01:31:30,0.000,17,Interceptado,,9,Volver,
