Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas,Categoria,Jugador2,Jugador,Zonas_final,Optional Column
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:35:11,00:35:11,0.000,9,Intercepcion aereo,,4,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:35:29,00:35:29,0.000,15,Lateral largo,Rival,4,18,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:35:30,00:35:30,0.000,15,Error tecnico,7,4,18,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:35:32,00:35:32,0.000,18,Disputa suelo,,9,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:35:33,00:35:33,0.000,18,Duelo,,9,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:35:35,00:35:35,0.000,18,Interceptado,11,9,18,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:37:26,00:37:26,0.000,11,Tiro libre,Rival,10,22,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:37:26,00:37:26,0.000,11,Interceptado,9,10,22,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:37:55,00:37:55,0.000,16,Lateral corto,8,3,17,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:37:59,00:37:59,0.000,20,Error tecnico,,11,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:38:44,00:38:44,0.000,4,Intercepcion aereo,,2,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:38:48,00:38:48,0.000,7,Gambeta a favor,,2,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:39:03,00:39:03,0.000,23,Error tecnico,,11,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:42:13,00:42:13,0.000,1,Tiro libre,1,2,2,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:42:27,00:42:27,0.000,13,Interceptado,11,3,16,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:43:44,00:43:44,0.000,11,intercepcion anticipo,,6,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:44:02,00:44:02,0.000,13,Lateral largo,2,3,10,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:44:43,00:44:43,0.000,15,Lateral largo,9,4,24,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:44:46,00:44:46,0.000,18,Balon afuera lateral,,4,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:45:05,00:45:05,0.000,12,Intercepcion aereo,,6,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:45:18,00:45:18,0.000,12,Lateral largo,2,4,11,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:46:10,00:46:10,0.000,11,Tiro libre,4,5,23,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:46:12,00:46:12,0.000,23,Aereo,,4,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:46:13,00:46:13,0.000,23,Duelo,,4,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:46:20,00:46:20,0.000,12,Intercepcion,,5,Volver,
